C0 la proba; C1 - C(N*N+1) tamaño de cluster promedio de cada número en orden 0 1 2 3...
0.360000	0.000000	0.085219	0.026992	0.015361	0.009319	0.005786	0.003972	0.002608	0.001697	0.001211	0.000869	0.000589	0.000303	0.000214	0.000175	0.000183	0.000225	0.000450	0.000778	0.001397	0.002164	0.002833	0.003597	0.004042	0.003528	0.003189	0.002308	0.001550	0.000917	0.000472	0.000183	0.000047	0.000019	0.000003	0.000003	0.000000	0.000000
0.361000	0.000000	0.085011	0.026953	0.015786	0.009533	0.006117	0.003817	0.002653	0.001669	0.001217	0.000764	0.000544	0.000364	0.000217	0.000144	0.000181	0.000267	0.000481	0.000878	0.001397	0.002147	0.002925	0.003783	0.003753	0.003569	0.003239	0.002269	0.001467	0.000886	0.000411	0.000144	0.000061	0.000017	0.000006	0.000003	0.000000	0.000000
0.362000	0.000000	0.084953	0.026903	0.015372	0.009361	0.005839	0.003886	0.002589	0.001800	0.001222	0.000792	0.000519	0.000444	0.000258	0.000194	0.000225	0.000261	0.000572	0.000906	0.001511	0.002136	0.002744	0.003439	0.003658	0.003906	0.003064	0.002306	0.001594	0.000894	0.000428	0.000161	0.000067	0.000031	0.000006	0.000000	0.000000	0.000000
0.363000	0.000000	0.084658	0.026231	0.015428	0.009017	0.006072	0.003975	0.002778	0.001725	0.001406	0.000864	0.000572	0.000367	0.000219	0.000186	0.000189	0.000253	0.000497	0.000944	0.001514	0.002256	0.002814	0.003619	0.003919	0.003569	0.003119	0.002219	0.001467	0.000831	0.000369	0.000192	0.000083	0.000019	0.000006	0.000000	0.000000	0.000000
0.364000	0.000000	0.083142	0.026933	0.015589	0.009281	0.006033	0.003936	0.002592	0.001906	0.001342	0.000925	0.000511	0.000397	0.000244	0.000147	0.000200	0.000342	0.000519	0.000897	0.001533	0.002281	0.003031	0.003475	0.003881	0.003761	0.002847	0.002278	0.001386	0.000825	0.000367	0.000211	0.000053	0.000022	0.000003	0.000000	0.000000	0.000000
0.365000	0.000000	0.084728	0.026667	0.015267	0.009436	0.006067	0.003831	0.002750	0.001908	0.001281	0.000903	0.000586	0.000367	0.000311	0.000203	0.000222	0.000322	0.000481	0.000964	0.001603	0.002244	0.003136	0.003647	0.003797	0.003653	0.002944	0.002264	0.001381	0.000731	0.000336	0.000128	0.000044	0.000008	0.000000	0.000000	0.000000	0.000000
0.366000	0.000000	0.083578	0.026917	0.015839	0.009506	0.005861	0.004067	0.002747	0.001789	0.001431	0.000814	0.000594	0.000372	0.000281	0.000192	0.000183	0.000308	0.000542	0.000983	0.001556	0.002336	0.003006	0.003686	0.003792	0.003614	0.002867	0.002181	0.001389	0.000764	0.000439	0.000142	0.000044	0.000028	0.000000	0.000000	0.000000	0.000000
0.367000	0.000000	0.083253	0.026247	0.015544	0.009308	0.005869	0.004081	0.002661	0.002014	0.001317	0.000889	0.000647	0.000406	0.000328	0.000197	0.000211	0.000325	0.000619	0.001050	0.001650	0.002361	0.002981	0.003594	0.003817	0.003636	0.002825	0.002108	0.001358	0.000800	0.000369	0.000133	0.000044	0.000025	0.000003	0.000000	0.000000	0.000000
0.368000	0.000000	0.085231	0.026400	0.015397	0.009478	0.005797	0.004000	0.002628	0.001878	0.001281	0.000872	0.000636	0.000433	0.000275	0.000214	0.000156	0.000339	0.000536	0.000972	0.001625	0.002400	0.003139	0.003703	0.003667	0.003392	0.003011	0.002181	0.001331	0.000808	0.000361	0.000172	0.000044	0.000008	0.000006	0.000000	0.000000	0.000000
0.369000	0.000000	0.082906	0.026667	0.015197	0.009239	0.006158	0.004211	0.002856	0.001928	0.001253	0.001006	0.000622	0.000389	0.000300	0.000286	0.000222	0.000317	0.000625	0.001031	0.001689	0.002353	0.003283	0.003678	0.003792	0.003372	0.002933	0.002097	0.001203	0.000753	0.000292	0.000158	0.000033	0.000006	0.000006	0.000000	0.000000	0.000000
0.370000	0.000000	0.082325	0.026303	0.015211	0.009494	0.006064	0.004100	0.002831	0.001947	0.001422	0.000883	0.000553	0.000508	0.000319	0.000200	0.000183	0.000364	0.000628	0.001100	0.001722	0.002414	0.003178	0.003644	0.003769	0.003494	0.002872	0.002033	0.001372	0.000611	0.000317	0.000122	0.000058	0.000006	0.000003	0.000000	0.000003	0.000000
0.371000	0.000000	0.082383	0.027181	0.015400	0.009433	0.005925	0.004144	0.002831	0.001992	0.001244	0.000889	0.000639	0.000397	0.000281	0.000203	0.000233	0.000428	0.000631	0.001000	0.001667	0.002339	0.003208	0.003692	0.003858	0.003378	0.002869	0.002153	0.001311	0.000703	0.000297	0.000094	0.000042	0.000019	0.000000	0.000000	0.000000	0.000000
0.372000	0.000000	0.083236	0.026386	0.015353	0.009647	0.005997	0.004139	0.002808	0.001942	0.001408	0.000906	0.000608	0.000419	0.000314	0.000269	0.000289	0.000433	0.000642	0.001069	0.001681	0.002658	0.003228	0.003531	0.003742	0.003422	0.002869	0.001964	0.001217	0.000675	0.000322	0.000122	0.000033	0.000017	0.000000	0.000000	0.000000	0.000000
0.373000	0.000000	0.083342	0.026550	0.015272	0.009622	0.005872	0.004111	0.002983	0.001878	0.001286	0.000967	0.000611	0.000486	0.000342	0.000231	0.000278	0.000400	0.000717	0.001114	0.001783	0.002478	0.003172	0.003781	0.003739	0.003364	0.002725	0.001956	0.001200	0.000792	0.000278	0.000108	0.000036	0.000011	0.000000	0.000000	0.000000	0.000000
0.374000	0.000000	0.082528	0.027178	0.015083	0.009350	0.006039	0.004014	0.003028	0.001989	0.001383	0.000981	0.000731	0.000347	0.000286	0.000239	0.000253	0.000333	0.000772	0.001128	0.001853	0.002636	0.003242	0.003706	0.003536	0.003411	0.002767	0.002025	0.001194	0.000594	0.000325	0.000097	0.000019	0.000017	0.000000	0.000000	0.000000	0.000000
0.375000	0.000000	0.082186	0.026622	0.015478	0.009500	0.006264	0.004397	0.002736	0.001908	0.001261	0.000997	0.000672	0.000436	0.000278	0.000244	0.000242	0.000439	0.000703	0.001131	0.001722	0.002647	0.003239	0.003692	0.003689	0.003367	0.002800	0.001908	0.001192	0.000653	0.000333	0.000128	0.000047	0.000017	0.000000	0.000000	0.000000	0.000000
0.376000	0.000000	0.082081	0.026178	0.015511	0.009583	0.006297	0.004078	0.002914	0.001969	0.001356	0.000961	0.000669	0.000500	0.000242	0.000286	0.000297	0.000428	0.000725	0.001297	0.001867	0.002478	0.003217	0.003597	0.003783	0.003528	0.002669	0.001914	0.001072	0.000592	0.000319	0.000136	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000
0.377000	0.000000	0.081750	0.026097	0.015614	0.009511	0.006094	0.004014	0.002786	0.002094	0.001353	0.001086	0.000697	0.000467	0.000331	0.000244	0.000314	0.000414	0.000800	0.001236	0.001806	0.002622	0.003317	0.003686	0.003600	0.003500	0.002511	0.002008	0.001186	0.000536	0.000264	0.000114	0.000033	0.000006	0.000000	0.000000	0.000000	0.000000
0.378000	0.000000	0.082417	0.026186	0.015503	0.009594	0.006117	0.004072	0.002869	0.001922	0.001331	0.000917	0.000694	0.000536	0.000331	0.000258	0.000292	0.000475	0.000675	0.001158	0.001847	0.002697	0.003186	0.003772	0.003739	0.003361	0.002778	0.001869	0.001117	0.000508	0.000303	0.000106	0.000033	0.000008	0.000006	0.000000	0.000000	0.000000
0.379000	0.000000	0.081289	0.026722	0.015736	0.009214	0.006089	0.004286	0.002983	0.002083	0.001428	0.000983	0.000694	0.000425	0.000297	0.000231	0.000283	0.000436	0.000767	0.001156	0.001875	0.002806	0.003442	0.003517	0.003678	0.003481	0.002506	0.001844	0.001142	0.000542	0.000292	0.000111	0.000031	0.000019	0.000003	0.000000	0.000000	0.000000
0.380000	0.000000	0.080853	0.026297	0.015525	0.009200	0.006125	0.004097	0.002947	0.002181	0.001514	0.000933	0.000769	0.000450	0.000339	0.000228	0.000281	0.000506	0.000769	0.001228	0.001983	0.002769	0.003256	0.003711	0.003708	0.003186	0.002606	0.001808	0.001036	0.000639	0.000228	0.000131	0.000058	0.000008	0.000006	0.000000	0.000000	0.000000
0.381000	0.000000	0.081486	0.026214	0.015861	0.009475	0.006333	0.004111	0.002781	0.002094	0.001408	0.001006	0.000728	0.000533	0.000297	0.000272	0.000311	0.000439	0.000778	0.001214	0.001983	0.002608	0.003431	0.003767	0.003792	0.003281	0.002600	0.001736	0.001031	0.000553	0.000250	0.000100	0.000019	0.000011	0.000003	0.000000	0.000000	0.000000
0.382000	0.000000	0.081778	0.026092	0.015469	0.009544	0.006233	0.004047	0.003069	0.002128	0.001528	0.000981	0.000672	0.000494	0.000364	0.000244	0.000283	0.000481	0.000806	0.001233	0.001928	0.002892	0.003250	0.003681	0.003981	0.003322	0.002356	0.001769	0.001006	0.000567	0.000256	0.000081	0.000028	0.000011	0.000003	0.000000	0.000000	0.000000
0.383000	0.000000	0.080844	0.025769	0.015175	0.009569	0.006328	0.004128	0.003000	0.002081	0.001489	0.001075	0.000814	0.000436	0.000356	0.000292	0.000350	0.000469	0.000875	0.001253	0.002044	0.002825	0.003503	0.003767	0.003636	0.003122	0.002406	0.001706	0.000992	0.000589	0.000225	0.000100	0.000033	0.000011	0.000003	0.000000	0.000000	0.000000
0.384000	0.000000	0.080778	0.025483	0.015833	0.009522	0.006306	0.004239	0.002861	0.002133	0.001508	0.001078	0.000739	0.000567	0.000367	0.000311	0.000314	0.000500	0.000917	0.001431	0.002000	0.002783	0.003406	0.003775	0.003639	0.003172	0.002472	0.001589	0.000931	0.000608	0.000253	0.000078	0.000022	0.000008	0.000003	0.000000	0.000000	0.000000
0.385000	0.000000	0.079958	0.025792	0.015358	0.009625	0.006194	0.004294	0.002958	0.002200	0.001547	0.001022	0.000694	0.000536	0.000433	0.000339	0.000308	0.000483	0.000836	0.001494	0.002042	0.002992	0.003411	0.003819	0.003708	0.003083	0.002267	0.001594	0.000981	0.000519	0.000217	0.000086	0.000036	0.000006	0.000000	0.000003	0.000000	0.000000
0.386000	0.000000	0.080194	0.025850	0.015467	0.009800	0.006061	0.004381	0.003111	0.002036	0.001467	0.000981	0.000736	0.000581	0.000378	0.000322	0.000356	0.000553	0.000842	0.001475	0.002156	0.002925	0.003353	0.003694	0.003600	0.003183	0.002422	0.001675	0.000950	0.000422	0.000222	0.000081	0.000036	0.000003	0.000000	0.000000	0.000000	0.000000
0.387000	0.000000	0.079558	0.025883	0.015222	0.009483	0.006331	0.004644	0.003006	0.002144	0.001444	0.001017	0.000658	0.000500	0.000383	0.000328	0.000347	0.000544	0.000917	0.001475	0.002275	0.002850	0.003269	0.003875	0.003528	0.003197	0.002336	0.001558	0.000883	0.000556	0.000250	0.000075	0.000022	0.000006	0.000000	0.000000	0.000000	0.000000
0.388000	0.000000	0.080800	0.025675	0.015536	0.009350	0.006144	0.004361	0.003078	0.002217	0.001381	0.001047	0.000747	0.000564	0.000425	0.000342	0.000411	0.000533	0.000864	0.001353	0.002117	0.002822	0.003508	0.003856	0.003592	0.003219	0.002303	0.001625	0.000883	0.000497	0.000217	0.000067	0.000025	0.000022	0.000000	0.000000	0.000000	0.000000
0.389000	0.000000	0.079661	0.025422	0.015339	0.009617	0.006381	0.004264	0.002986	0.002119	0.001647	0.001189	0.000825	0.000525	0.000403	0.000317	0.000353	0.000544	0.001061	0.001519	0.002214	0.002717	0.003733	0.003611	0.003633	0.003044	0.002194	0.001572	0.000853	0.000494	0.000206	0.000092	0.000022	0.000008	0.000003	0.000000	0.000000	0.000000
0.390000	0.000000	0.079319	0.025664	0.015128	0.009411	0.006172	0.004200	0.003061	0.002072	0.001603	0.001144	0.000806	0.000564	0.000417	0.000394	0.000381	0.000617	0.000933	0.001511	0.002308	0.003033	0.003461	0.003686	0.003650	0.002953	0.002322	0.001542	0.000789	0.000433	0.000208	0.000056	0.000033	0.000008	0.000000	0.000000	0.000000	0.000000
0.391000	0.000000	0.079142	0.025556	0.015483	0.009631	0.006156	0.004367	0.003094	0.002222	0.001550	0.001056	0.000803	0.000558	0.000375	0.000392	0.000397	0.000642	0.001014	0.001553	0.002322	0.002931	0.003408	0.003744	0.003517	0.002917	0.002364	0.001508	0.000903	0.000450	0.000181	0.000075	0.000003	0.000000	0.000003	0.000000	0.000000	0.000000
0.392000	0.000000	0.079011	0.025597	0.015603	0.009483	0.006469	0.004364	0.003122	0.002169	0.001625	0.001144	0.000800	0.000578	0.000436	0.000350	0.000394	0.000617	0.000864	0.001569	0.002408	0.002928	0.003622	0.003789	0.003556	0.002978	0.002364	0.001331	0.000872	0.000386	0.000158	0.000033	0.000011	0.000006	0.000000	0.000000	0.000000	0.000000
0.393000	0.000000	0.078881	0.025336	0.015019	0.009439	0.006536	0.004389	0.003144	0.002275	0.001661	0.001136	0.000783	0.000586	0.000497	0.000328	0.000406	0.000675	0.001039	0.001764	0.002414	0.003125	0.003369	0.003753	0.003456	0.002894	0.002169	0.001450	0.000797	0.000408	0.000139	0.000078	0.000014	0.000000	0.000006	0.000000	0.000000	0.000000
0.394000	0.000000	0.079328	0.025100	0.015058	0.009456	0.006344	0.004553	0.003067	0.002267	0.001558	0.001164	0.000689	0.000589	0.000469	0.000417	0.000447	0.000717	0.001003	0.001692	0.002339	0.003000	0.003397	0.003792	0.003614	0.002869	0.002153	0.001469	0.000769	0.000414	0.000161	0.000058	0.000019	0.000008	0.000000	0.000000	0.000000	0.000000
0.395000	0.000000	0.078689	0.025361	0.015617	0.009717	0.006072	0.004375	0.002933	0.002331	0.001661	0.001136	0.000850	0.000556	0.000467	0.000306	0.000422	0.000686	0.000964	0.001667	0.002450	0.003178	0.003486	0.003683	0.003547	0.002911	0.002083	0.001422	0.000856	0.000369	0.000133	0.000056	0.000017	0.000003	0.000003	0.000000	0.000000	0.000000
0.396000	0.000000	0.078264	0.024908	0.015311	0.009575	0.006303	0.004494	0.003264	0.002239	0.001658	0.001272	0.000769	0.000589	0.000481	0.000369	0.000458	0.000694	0.001089	0.001636	0.002383	0.003086	0.003597	0.003914	0.003492	0.002808	0.002139	0.001253	0.000756	0.000375	0.000150	0.000064	0.000019	0.000008	0.000000	0.000000	0.000000	0.000000
0.397000	0.000000	0.078111	0.025217	0.015308	0.009592	0.006656	0.004447	0.003133	0.002286	0.001592	0.001142	0.000908	0.000514	0.000422	0.000394	0.000497	0.000728	0.001072	0.001747	0.002328	0.003164	0.003614	0.003631	0.003456	0.002964	0.002050	0.001311	0.000764	0.000369	0.000147	0.000075	0.000014	0.000011	0.000000	0.000000	0.000000	0.000000
0.398000	0.000000	0.077750	0.024831	0.015506	0.009489	0.006297	0.004364	0.003325	0.002311	0.001672	0.001222	0.000850	0.000611	0.000483	0.000317	0.000481	0.000692	0.001103	0.001717	0.002575	0.003192	0.003681	0.003556	0.003492	0.002819	0.001997	0.001267	0.000756	0.000411	0.000169	0.000031	0.000022	0.000000	0.000003	0.000000	0.000000	0.000000
0.399000	0.000000	0.078606	0.024617	0.015311	0.009569	0.006467	0.004369	0.003161	0.002283	0.001692	0.001261	0.000856	0.000550	0.000450	0.000361	0.000456	0.000794	0.001128	0.001797	0.002481	0.003192	0.003564	0.003719	0.003408	0.002778	0.001914	0.001417	0.000761	0.000311	0.000153	0.000042	0.000008	0.000014	0.000000	0.000000	0.000000	0.000000
0.400000	0.000000	0.077164	0.025014	0.014908	0.009444	0.006486	0.004328	0.003247	0.002358	0.001750	0.001206	0.000853	0.000597	0.000508	0.000417	0.000533	0.000761	0.001194	0.001836	0.002569	0.003128	0.003639	0.003725	0.003514	0.002711	0.001978	0.001192	0.000672	0.000303	0.000147	0.000064	0.000017	0.000008	0.000000	0.000000	0.000000	0.000000
0.401000	0.000000	0.076558	0.025203	0.015642	0.009519	0.006489	0.004253	0.003175	0.002361	0.001592	0.001267	0.000933	0.000594	0.000442	0.000381	0.000531	0.000803	0.001219	0.001817	0.002619	0.003142	0.003733	0.003683	0.003375	0.002708	0.001975	0.001172	0.000708	0.000322	0.000103	0.000050	0.000017	0.000006	0.000000	0.000000	0.000000	0.000000
0.402000	0.000000	0.077406	0.025136	0.015681	0.009289	0.006442	0.004372	0.003372	0.002375	0.001594	0.001175	0.000906	0.000561	0.000414	0.000394	0.000508	0.000789	0.001075	0.001800	0.002547	0.003225	0.003672	0.003786	0.003367	0.002872	0.001833	0.001339	0.000622	0.000339	0.000111	0.000042	0.000022	0.000000	0.000000	0.000000	0.000000	0.000000
0.403000	0.000000	0.076931	0.024994	0.015228	0.009514	0.006408	0.004506	0.003072	0.002325	0.001667	0.001222	0.000881	0.000731	0.000469	0.000458	0.000528	0.000811	0.001247	0.001753	0.002553	0.003247	0.003722	0.003789	0.003297	0.002733	0.001833	0.001253	0.000686	0.000300	0.000103	0.000053	0.000014	0.000003	0.000000	0.000000	0.000000	0.000000
0.404000	0.000000	0.076481	0.024992	0.015033	0.009594	0.006608	0.004617	0.003128	0.002317	0.001664	0.001200	0.000811	0.000622	0.000483	0.000428	0.000522	0.000697	0.001214	0.001983	0.002794	0.003275	0.003508	0.003714	0.003219	0.002717	0.001958	0.001122	0.000681	0.000294	0.000156	0.000036	0.000011	0.000008	0.000000	0.000000	0.000000	0.000000
0.405000	0.000000	0.076283	0.025083	0.014950	0.009578	0.006431	0.004661	0.003108	0.002447	0.001664	0.001172	0.000864	0.000722	0.000572	0.000478	0.000558	0.000817	0.001272	0.002033	0.002794	0.003286	0.003675	0.003689	0.003342	0.002478	0.001772	0.001044	0.000667	0.000292	0.000119	0.000050	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000
0.406000	0.000000	0.076103	0.025139	0.015289	0.009600	0.006508	0.004531	0.003275	0.002453	0.001700	0.001106	0.000925	0.000686	0.000497	0.000467	0.000567	0.000814	0.001428	0.002000	0.002400	0.003317	0.003769	0.003775	0.003203	0.002658	0.001797	0.001164	0.000592	0.000278	0.000111	0.000047	0.000014	0.000000	0.000006	0.000000	0.000000	0.000000
0.407000	0.000000	0.075433	0.024644	0.014931	0.009819	0.006450	0.004708	0.003167	0.002367	0.001839	0.001189	0.000967	0.000656	0.000478	0.000467	0.000625	0.000867	0.001383	0.001939	0.002547	0.003339	0.003775	0.003469	0.003278	0.002583	0.001781	0.001239	0.000611	0.000242	0.000117	0.000033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.408000	0.000000	0.075450	0.024775	0.015111	0.009486	0.006386	0.004606	0.003175	0.002394	0.001856	0.001239	0.001003	0.000617	0.000508	0.000422	0.000575	0.000853	0.001253	0.002019	0.002822	0.003458	0.003822	0.003592	0.003189	0.002519	0.001811	0.001025	0.000567	0.000303	0.000108	0.000039	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.409000	0.000000	0.076556	0.024208	0.015011	0.009764	0.006414	0.004594	0.003319	0.002342	0.001775	0.001308	0.000908	0.000625	0.000539	0.000433	0.000625	0.000861	0.001314	0.001975	0.002786	0.003428	0.003656	0.003736	0.003167	0.002528	0.001797	0.000986	0.000647	0.000269	0.000125	0.000036	0.000011	0.000000	0.000003	0.000000	0.000000	0.000000
0.410000	0.000000	0.075517	0.024297	0.014856	0.009322	0.006606	0.004394	0.003464	0.002417	0.001575	0.001281	0.001000	0.000725	0.000531	0.000600	0.000575	0.000944	0.001444	0.002083	0.002683	0.003250	0.003772	0.003600	0.003297	0.002472	0.001819	0.001044	0.000606	0.000253	0.000072	0.000017	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000
0.411000	0.000000	0.075219	0.024264	0.015158	0.009597	0.006586	0.004594	0.003253	0.002444	0.001861	0.001258	0.000978	0.000692	0.000564	0.000472	0.000586	0.000856	0.001514	0.002158	0.002858	0.003411	0.003822	0.003736	0.003058	0.002336	0.001642	0.000994	0.000550	0.000283	0.000114	0.000039	0.000003	0.000003	0.000000	0.000000	0.000000	0.000000
0.412000	0.000000	0.073758	0.024478	0.014994	0.009678	0.006625	0.004567	0.003306	0.002450	0.001731	0.001364	0.000997	0.000669	0.000581	0.000594	0.000667	0.000956	0.001458	0.002172	0.002953	0.003428	0.003697	0.003736	0.003025	0.002167	0.001761	0.000925	0.000533	0.000211	0.000100	0.000028	0.000008	0.000008	0.000000	0.000000	0.000000	0.000000
0.413000	0.000000	0.075419	0.024319	0.015608	0.009514	0.006297	0.004650	0.003331	0.002408	0.001803	0.001264	0.000992	0.000753	0.000519	0.000528	0.000675	0.001031	0.001481	0.001997	0.002828	0.003311	0.003581	0.003583	0.003428	0.002464	0.001583	0.001064	0.000519	0.000253	0.000083	0.000025	0.000014	0.000000	0.000000	0.000000	0.000000	0.000000
0.414000	0.000000	0.074164	0.024311	0.014861	0.009675	0.006525	0.004556	0.003319	0.002467	0.001883	0.001378	0.001003	0.000619	0.000608	0.000525	0.000744	0.000947	0.001519	0.002192	0.002828	0.003447	0.003844	0.003539	0.002897	0.002500	0.001569	0.001014	0.000500	0.000247	0.000100	0.000028	0.000011	0.000003	0.000000	0.000000	0.000000	0.000000
0.415000	0.000000	0.073847	0.024439	0.014975	0.009222	0.006681	0.004669	0.003539	0.002456	0.001917	0.001358	0.000906	0.000769	0.000608	0.000581	0.000675	0.000925	0.001583	0.002289	0.002969	0.003417	0.003642	0.003569	0.003117	0.002331	0.001517	0.000992	0.000472	0.000222	0.000067	0.000042	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.416000	0.000000	0.074703	0.024456	0.015175	0.009422	0.006458	0.004328	0.003378	0.002531	0.001811	0.001325	0.000992	0.000678	0.000561	0.000561	0.000647	0.000883	0.001547	0.002219	0.002944	0.003497	0.003692	0.003494	0.003144	0.002400	0.001608	0.001000	0.000431	0.000231	0.000083	0.000025	0.000017	0.000000	0.000000	0.000000	0.000000	0.000000
0.417000	0.000000	0.073147	0.023839	0.014797	0.009558	0.006369	0.004667	0.003531	0.002558	0.001933	0.001392	0.000919	0.000786	0.000656	0.000611	0.000725	0.001022	0.001625	0.002181	0.002964	0.003667	0.003639	0.003583	0.002964	0.002275	0.001625	0.000914	0.000403	0.000194	0.000047	0.000014	0.000003	0.000003	0.000003	0.000000	0.000000	0.000000
0.418000	0.000000	0.073147	0.023900	0.014936	0.009375	0.006664	0.004475	0.003339	0.002439	0.001958	0.001369	0.001061	0.000767	0.000622	0.000581	0.000794	0.001161	0.001478	0.002283	0.003114	0.003356	0.003647	0.003578	0.003122	0.002222	0.001436	0.000925	0.000464	0.000214	0.000072	0.000017	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.419000	0.000000	0.073025	0.023767	0.014811	0.009478	0.006428	0.004581	0.003375	0.002533	0.001850	0.001336	0.001083	0.000817	0.000575	0.000600	0.000786	0.001086	0.001722	0.002358	0.002997	0.003547	0.003717	0.003608	0.002883	0.002181	0.001417	0.000847	0.000461	0.000219	0.000086	0.000025	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000
0.420000	0.000000	0.072664	0.023772	0.014633	0.009700	0.006511	0.004656	0.003358	0.002411	0.001814	0.001367	0.001078	0.000781	0.000717	0.000628	0.000897	0.001108	0.001664	0.002333	0.002931	0.003667	0.003839	0.003461	0.002989	0.002114	0.001364	0.000833	0.000400	0.000236	0.000100	0.000028	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000
0.421000	0.000000	0.072350	0.023683	0.014789	0.009636	0.006469	0.004661	0.003517	0.002478	0.001881	0.001336	0.001122	0.000769	0.000617	0.000711	0.000808	0.001144	0.001750	0.002367	0.003231	0.003678	0.003664	0.003239	0.002803	0.002183	0.001414	0.000889	0.000406	0.000181	0.000075	0.000022	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.422000	0.000000	0.073156	0.023919	0.014731	0.009375	0.006539	0.004617	0.003222	0.002506	0.001883	0.001458	0.001042	0.000756	0.000669	0.000631	0.000728	0.001189	0.001836	0.002397	0.003108	0.003492	0.003614	0.003506	0.002942	0.002306	0.001381	0.000789	0.000369	0.000164	0.000056	0.000019	0.000014	0.000000	0.000000	0.000000	0.000000	0.000000
